text_a|text_b|label
山东省政府印发《山东省人口发展“十三五”规划》,今年我省常住人口将破亿,65岁及以上人口占比将达到15%左右。核心家庭和直系家庭成为主要的家庭形式,单人家庭、单亲家庭以及丁克家庭的比例将有所提高。政府将加快健全以居家为基础、社区为依托、机构为补充、医养相结合的多层次养老服务体系,积极鼓励发展养老产业。2015年末人口9847万出生人口性别比下降2015年末,全省常住人口达到9847万人,年均出生人口119.8万人。从人口结构上看,全省出生人口性别结构有所改善,出生人口性别比从2010年的119.劳动年龄人口占比持续下降,全省人均预期寿命达到78岁左右。全省学前三年毛入园率达到81.劳动年龄人口平均受教育年限达到10.常住人口城镇化率由2010年的49.01%；户籍人口城镇化率由2010年的40.2020年全省10250万人人均预期寿命79岁根据规划预测,年均出生人口155万人左右,全省常住人口总量达到10250万人左右,劳动年龄人口平均受教育年限达到12年。并建立完善包括生育支持、幼儿养育、青少年发展、老年人赡养、病残照顾、善后服务等在内的家庭发展政策体系。2020年城镇化率65%老年人口比重加大“十三五”期间,全省常住人口城镇化率和户籍人口城镇化率分别达到65%和55%以上；济南、青岛两市城区常住人口规模均达到500万人以上,|英大财险在山东潍坊上演了一幕窃听风云，其窃听对象竟是山东保监局检查组。山东保监局下发了名为《山东保监局关于英大财险潍坊中心支公司严重妨碍监管检查恶性事件情况的通报》（下称“《通报》”）。山东保监局对英大财险山东分公司及其所属潍坊中心支公司保险业务经营情况开展现场检查。检查组发现英大财险潍坊中心支公司在该公司提供的检察人员工作场所安装了2部只能窃听装置。英大财险潍坊中心支公司的上述行为严重违反了《保险法》第一百七十条的部分内容，山东保监局检查组发现该公司存在设立大额账外资金、代理业务手续费不真实、报销虚假费用等违规问题。|0
董明珠近两年曝光率比较高，参加各种论坛活动发表演讲，呼吁关注中国实体经济，格力电器在董明珠的领导下现在也是年收入千亿级别的大企业，格力电器公布了2016年财报，显示去年格力电器营收1083.格力电器每年的利润都要分红，此次格力电器发出该公司始终最大额度的分红，全体股东每10股派发18元含税的红利，此次108亿当属格力电器有史以来最高金额分红，在董明珠领导下格力电器总共分红超过255亿元。格力电器收购珠海银隆失败之后，董明珠个人入股并增持珠海银隆股份，根据去年12月珠海银隆增资时的估值134亿元，|董明珠赢定雷军10亿了？格力电器分红竟破百亿作为中国企业界的知名“网红”，格力电器推出史上最高分红，总额达108亿元，格力电器董事长兼总裁董明珠因而获配税前股息达7977万元，同比增长20.董明珠豪掷23亿投资珠海银隆才刚上完头条，事关4年前她与小米董事长兼首席执行官雷军的“10亿赌局”，赌局结果明年见分晓，董明珠有信心的可不只是格力电器的销量。董明珠与雷军的“10亿赌局”再次成为焦点董明珠认为，市值达2050亿元人民币，格力电器股价5天前突破34.格力电器预披露2016年年度报告：2016年实现净利154.公司拟每10股派发含税18元股息，相当于分配股息7977万元；而前海人寿持有格力4.近3个月市值增长近600亿元；上周市值一度突破2000亿元历史高位。|1
现在共享单车市场似乎又成了今年互联网的又一个风口，给从去年下半年就开始有些沉闷的互联网市场带来了一些新意，甚至就连苹果CEO这次也在访华行程中安排了相关的考察。共享单车服务已经在我们身边成为一种实实在在能感受到的消费行为，那么目前比较主流的几家共享单车品牌的表现又如何呢？共享单车兴起这次我们选择了三家比较主流的共享单车服务进行测评，分别是摩拜单车、ofo小黄车和永安行，将从使用体验、价格和APP设计三个方面着手，希望能够得出一些比较有价值的信息。由于使用体验是一个非常主观化的东西，主要包括：寻车体验、租借流程体验、骑行体验三个部分。评测的第一个项目就是寻车体验，这部分主要就是考察能用多久的时间找到可以租借的单车。由于共享单车和传统的桩式公共自行车不同，所以怎样快速找到可用的单车就是一个很重要的问题。在这个方面我们采用了APP显示和实际体验相结合的方式来进行，下面三张是我们通过三家共享单车自己的APP显示出来的数据，其中摩拜单车由于“全部单车”选项有BUG，所以我们只能将“Mobile”和“MobileLite”分开截图。ofo(左)与永安行（右）摩拜单车（左右相加）从上图可以看出，摩拜单车的显示数量最多，ofo小黄车其次，而永安行则明显比前两家要少一些。笔者在下班后进行了实际体验，结果发现ofo小黄车和摩拜单车很容易就能找到车，而永安行几乎很难发现一辆，在笔者公司的楼下（位于中关村中心地带）甚至一辆车都没找到，摩拜单车和ofo小黄车在寻车体验上要远高于永安行，找到可租用的单车更加轻松，尤其是在高峰期仍然能以较小的时间成本找到车。而永安行在这方面则有较大差距，租借流程和骑行体验接下来是租借流程体验，主要就是从下单到开锁之间的流程，由于目前这三个共享单车服务都是采用预付费方式，所以所谓的下单流程就是开锁流程，那么这三款软件的开锁体验如何呢？摩拜单车和永安行使用的都是自动车锁，可以通过扫二维码或是输入车号的方式来激活车锁，而ofo小黄车使用的是手动密码锁，只能手动输入车号后获取密码，大部分都采用自动电子锁而还车的流程也大体一样，摩拜单车和永安行只要上锁后就自动结束形成并扣费，而ofo则需要用户上锁后再拿出手机打开APP点击结束行程才行，在租借流程上ofo小黄车显然要比另外两家更落后一点。ofo小黄车的坏损率比较高，而摩拜单车和永安行的坏损率则没有这么高。摩拜单车和永安行的车是有车篓的，只不过摩拜单车是以半小时分段计数的，弹性更大一些；同时摩拜单车的两种车型在租金上也有所不同。摩拜单车和ofo则没有这方面的问题。摩拜单车明显更多，也就是说只要你一直使用摩拜单车，ofo小黄车和永安行显然成本更低，而且ofo和永安行在部分地区还提供了“芝麻信用免押金”的服务，我们可以看到摩拜单车在这方面最没有特点，摩拜单车和ofo还出现了数据加载失败的问题，大家先感受一下：摩拜单车（左）永安行（中）ofo（右）可以看出，|共享单车领域每天都有新动作，战事也迅速升级到“城市攻防战”阶段，第一个目标是上海。ofo与蚂蚁金服旗下的芝麻信用宣布达成战略合作，凡ofo的上海用户，只要芝麻信用分在650以上，即可免去99元的用车押金，直接享受ofo的共享单车服务。另一个共享单车玩家优拜也携手上海老牌自行车厂商永久加入战局。ofo“芝麻信用650分免押金”昨天，ofo联合芝麻信用宣布，在上海地区率先启动“芝麻信用650分免押金”活动。才能完成免押金的信用授权。ofo联合创始人张巳丁对北京晨报记者表示，首先选择上海是基于对这个城市需求的综合评估。上海也是非常高的城市。在上海所有芝麻信用的用户群体中，主体用户的芝麻信用分数均在650分及以上。传统自行车厂商也杀入战局共享单车的扩张还在持续，拥有76年历史的上海老牌自行车厂商永久自行车携手优拜单车宣布正式杀入战局，上海已经有超过30家企业开展共享单车业务投放45万辆，|0
新浪体育讯中超的金元狂潮席卷欧洲，如今欧洲豪门各个都在盘算着和来自中超的俱乐部进行交易。来自《每日邮报》的消息称，广州恒大准备挖角目前在切尔西不得志的法布雷加斯，法布雷加斯在切尔西的处境让多家中超俱乐部都对他产生了兴趣，据《每日邮报》的知情人士透露，切尔西方面为法布雷加斯开出的离队价码是4000万英镑。法布雷加斯在切尔西的队内地位趋于边缘化，法布雷加斯以2700万英镑的价格从巴塞罗那加盟切尔西，|腾讯体育12月16日讯英国《每日邮报》消息，在奥斯卡即将加盟上海上港的大背景下，切尔西的另外一名中场球员法布雷加斯也被中超球队盯上，广州恒大希望引进这名西班牙中场，且会送出4000万英镑的报价，小法离开斯坦福桥的可能性不大，在本赛季的英超结束后，西班牙人倒是有可能考虑奔赴恒大踢球。奥斯卡即将成为上海上港的一员，上港为其开出了40万英镑的周薪，法布雷加斯也可能会对中超的报价动心，而目前盯上他的球队则是广州恒大。正是法布雷加斯打入了全场唯一进球。其实小法在本赛季的贡献依然不错，|1
HTC的手机业务不断下滑，今年4月份推出的HTC10更是表现平平，传闻HTC正在加大马力开发下一代新机：HTC11，不少消息表示这将会是一款黑科技满满的机器。但有业内人士曝光了HTC11的部分特色，采用全新的触控按压技术，而且其还采用无边框设计，HTC11将搭载Android7.支持手势、触摸、语音等交互操作，另外值得一提的是这款机器还兼容谷歌DaydreamVR平台，HTC11或将采用5.并且采用双曲面设计，其中高配版采用骁龙835处理器，低配版采用骁龙821处理器，HTC11将会搭载800万像素前置摄像头+1200万像素后置摄像头组合，“SenseTouch”边缘触控、无边框设计、兼容Daydream平台、骁龙835处理器...|HTC于今日在官网正式公布2017年旗舰新机发布时间，HTC将于5月16日在台北发布这款旗舰新机，从官网的海报看该款手机是HTCU我们的爆料大神也为我们提前曝出该款新机将被命名为HTCU11同时提供五种颜色可选。早些时间网上传出关于这款新机的消息表示该款新机将舍弃大部分的实体按键，|1
>>数据投篮点实录调查网友热议北京时间12月6日，2016-17赛季NBA常规赛继续进行，勇士主场142-106大胜步行者。克莱-汤普森只打了29分钟，就拿到60分，刷新了个人生涯单场得分纪录。本场比赛之前，克莱-汤普森又陷入了一段低潮期，尤其在主场输给火箭的比赛中，他出手20次仅命中4球，状态低迷到了极点。关于汤普森低迷的原因，早先业内人士已有过很多分析。由于杜兰特的加盟，他开季后出手权的确有些减少。汤神自己内心的急躁，当汤普森心态冷静的夜晚，他依然是勇士，甚至整个联盟最为恐怖的三分利器。这个夜晚对阵步行者，汤普森就命中三分球。给了他更多轻松得分的机会。汤普森已轻松砍下13分。汤神轻松打破了个人的半场得分纪录。汤普森命中个人本场第8个三分球，|【汤神演绎极致疯狂三节60分险破KB纪录】腾讯体育12月6日讯勇士主场迎战步行者，最终他们142-106大胜对手，本赛季横扫步行者。汤普森在这场比赛里三节拿到60分，他成为了勇士队史第四位单场拿到60+的球员，前三位是张伯伦（27次）、里克-巴里以及乔-福尔克斯。汤普森也是最近20年里第二位在前三节就拿到60+的球员，上一位是2004-05赛季的科比（对阵小牛三节62分）。克莱上半场40分成03年科比后首人】【杜少真效率帝冲历史纪录与库里找到詹韦默契】【脑后长眼！库里助飞杜少变身魔术师甘做绿叶】本场之星：汤普森狂飙60分，上半场40分！这无疑属于汤普森之夜，继2015年对阵国王一战单节轰下37分后，汤普森在本场比赛里火力全开，上半场狂轰40分，首位在上半场拿到40+的球员。在第三节比赛里，汤普森延续手感，三节轰下60分，这也打破了他职业生涯的单场得分纪录（52分）。勇士轻取步行者此役上来后，汤普森也连连命中，汤普森单节12投8中拿到17分。当汤普森在本节结束前还剩28秒飙中三分后，他上半场已经拿到40分，双方首发：勇士：杜兰特、库里、汤普森、格林、帕楚里亚步行者：保罗-乔治、特纳、蒂格、埃利斯、赛迪斯-杨（猫大熊）版权声明：本文系腾讯体育独家稿件，|1
一场大闹天宫，孙悟空将整个天庭打得落花流水，要不是如来佛祖出手相救，估计这猴子就能坐上玉皇大帝的位置了，可仔细想想，玉帝贵为天界之主，而且天界又是众仙领地，当真连一只妖怪都降服不了么？不要被电视剧西游记宝莲灯的懦弱“玉皇大帝”给忽悠了，那是电视剧乱编的。在西游记原著中，玉皇大帝没有出过手，就是想看看孙悟空和如来佛究竟是什么关系!论真实实力，在天庭，能打败孙悟空的神仙大有人在，就比如三清六御五方五老，都是能秒杀孙悟空，只不过和佛教有约定，不能对孙悟空下杀手。而且三清暗中是知道孙悟空的师傅也是祖师级别的，故而三清之一的老君也故意表现的很“窝囊”，其实是给佛教面子。孙悟空他究竟有多大的本事呢?我们有必要对他的战斗力进行一次客观公正的鉴定。就四个字:糊涂胆大!经常说他就是当年“大闹天宫”的齐天大圣,想以此来恐吓妖怪,可是妖怪们在听到他的自我介绍之后,当时玉皇大帝为什么没有出手，因为他在想:这个孙悟空也没有多大能耐啊,所以玉皇大帝才会怀疑到如来佛,所以才会叫如来佛收拾孙悟空!这是道派神仙出的一步妙招!如来佛来了,冷笑道：你那厮乃是个猴子成精，如来佛的话有以下几个意思:1)你原来是个猴子成了精,孙悟空竟听不懂如来佛的暗示,原先和孙悟空打斗的三十六员雷将，如来佛是在惩罚孙悟空么?孙悟空在太上老君的八卦炉里炼了四十九天后,如来佛把孙悟空压在五行山下,|在西游记中很多人认为孙悟空是最厉害的，猪八戒比孙悟空差很多，沙僧更菜，西游记中猪八戒和孙悟空战斗力相差不大，但是猪八戒的水上功夫又远远胜过孙悟空。那不禁想问猪八戒和孙悟空战斗力相当，为何他又经常隐藏实力？（唐僧师徒四人）在取经路上猪八戒有没有展示过他的真实实力？在西游记中唐僧师徒路过七绝山，遇到方圆八百里的臭柿子路，孙悟空和唐僧他们都没有办法，后来猪八戒变出法相天地，破开了八百里臭柿子路。（猪八戒）原著中这样记载：好呆子，（猪八戒和孙悟空）吴承恩还作了一首诗赞扬猪八戒：千年稀柿今朝净，|0
郭敬明在今日凌晨发文向网友澄清绯闻真相：汪铎是公司的艺人，个人工作室注册在公司，看电影我们有四个朋友在一起，我个人如果和汪铎有什么超过普通朋友和工作之外的一丁点关系，此严重澄清申明郭敬明真是豁出去了，发毒誓以示清白。某微博媒体人发文：郭敬明和陈学冬疑似分手，郭敬明汪铎注册的公司地址是同一个，对于郭敬明的澄清网友们纷纷猜测：我们家四爷想捧谁就捧谁，|关于郭敬明否认移情汪铎一事在网上引起热议，据爆料称“郭敬明疑似与陈学冬分手移情汪铎”，关于郭敬明汪铎什么关系这个问题，接下来小编就给大家扒一下郭敬明汪铎什么关系以及这个汪铎到底是谁。郭敬明汪铎什么关系此前，关于郭敬明陈学冬同性恋的消息传得沸沸扬扬，郭敬明和陈学冬不仅在工作时常常一起现身，不过日前有八卦博主却爆料称郭敬明和陈学冬疑似分手，随后关于郭敬明汪铎什么关系的话也引起了网友们的好奇。郭敬明汪铎什么关系关于郭敬明汪铎什么关系，日前有八卦博主发文称郭敬明和陈学冬疑似分手，移情别恋其公司签约艺人汪铎，|1
中超霸主广州恒大的亚外目标已经曝光，那就是日本国脚后卫槙野智章。槙野智章亲口承认恒大向自己发出邀请，只要槙野智章和浦和红钻点头，金英权的接班人将是这位29岁的日本人。广州恒大竟然选择了一位日本球员，而且这位球员还曾讽刺过恒大，称恒大靠金钱是买不到胜利的，只能说这位球员能够满足斯科拉里的想法，为何是日本球员？斯科拉里明确表示恒大需要一位“能打主力的亚外”，中超看得上的亚外无非来自3个国家：韩国、澳大利亚、日本。一般来说韩国后卫拼劲足、技术全面，优秀的韩国国脚后卫甚至能够帮助球队在亚冠提升竞争力，金英权就是代表球员。恒大如果想选一位韩国国脚级的后卫，属于没在中超踢球的韩国常备国脚（出场超过20次），所以恒大能够选择的韩国后卫只有朴柱昊，如果恒大选择一位韩国国脚边缘人，恒大只能选择日本球员了。|中超曝出了一则大新闻，日媒爆料称恒大有意引进来自浦和红钻的日本国脚中后卫槙野智章，今年29岁的他刚刚帮助浦和红钻收获J联赛冠军，而且他也已经亲口确认收到了广州恒大的邀请，自己表示得到恒大的关注感到非常高兴，恒大确实要引进这位日本国脚后卫，目的就是为了顶替重伤在身的金英权，成为恒大下赛季的亚洲外援。槙野智章在今年的亚冠联赛曾代表浦和红钻两次与恒大交手，而他也已经为日本队出征过世界杯和亚洲杯等大赛，槙野智章从广岛三箭出道，2010年以23岁的年龄入选J联赛最佳阵容，之后他选择到德甲科隆俱乐部效力，最终返回日本J联赛加盟了浦和红钻并效力至今，这也是恒大第二次与日本球员联系在一起，去年夏天日媒同样爆料称恒大希望引进本田圭佑，最终恒大官方辟谣称球队并没有想签约本田的想法，与韩国球员在中超大行其道不同，日本球员基本没有在中超效力的案例，最大的原因就是日本曾留给中国惨痛的历史，直到今天球迷都不待见日本球员。恒大想要引进一个日本球员，从此韩国球员绝迹意大利足坛表示中超不需要日本球员，日本球员也一向以崇高的职业素养闻名亚洲足坛，所以球迷大可以用更宽容和职业的心态去看待恒大引进槙野智章的事情。|1
亲们除了很关注影帝和影后的诞生，也很等待明星在红毯上会有哪些冷艳的外型，下面就来赏识一下众女星在红毯上的漂亮外型吧！范冰冰一袭蓝色礼衣美美踏上金马红毯，范冰冰还说今日为了金马特地拿了一个金色的手包照应，周冬雨一身金色礼衣高雅露脸，马思纯以一身有着独特光泽的长裙漂亮露脸金马红毯，许玮宁则以一袭白色透视长裙露脸金马红毯，同是影后提名人的吴可熙则以一身粉色裙子露脸红毯，上届影后林嘉欣则一身黑色裙子踏上红毯，作为颁奖嘉宾出席的桂纶镁则以一身特别绣珠裙露脸，相同作为颁奖嘉宾出席的林依晨则以一身是非礼衣高雅上台，|主办单位不断公布的颁奖嘉宾和表演阵容，红毯上女明星的造型当然也非常精采！#范冰冰#首先金马53红毯的十大美女当然少不了走遍国际各大红毯的范爷范冰冰，ElieSaab的深邃蓝2016秋冬高级订制礼服、LouisVuitton手拿包、Catier戒指&耳环……不管是性感迷人还是大气优雅全都展现出最好的比例。#马思纯#另一款特别的礼服就是准影后马思纯身上的这件LuisaBeccaria百褶长袖礼服，许玮宁所穿的JuliaKontogruni2016婚纱系列礼服，前黑后白的VERAWANG礼服展现出充满创意又活泼的一面，这件2016秋冬高级订制服以精美的刺绣图案和刻意强调的轮廓，这件MiuMiu礼服把她一直以来的空灵气质衬托的更完美。#舒淇#红毯零NG的女神舒淇穿着RobertoCavalli2017的早春礼服，|0
北京时间12月1日，随着毛剑卿的现身上海申花康桥基地，申花新帅见面会推迟15分钟召开的原因终于揭秘。今天12点57分才最终得到永昌足球俱乐部确认消息的申花，最终宣布了毛剑卿回归申花。发布会现场，毛剑卿表示：“现在心里比较复杂，这次我能回家，从2010年2月12日起，离开申花已经2484天，能够重新回家，我这几年和俱乐部有些过激的行为，申花展示了很大的诚意，我自己想要回家，申花想要我回家，我义不容辞的回来。感谢在30岁的时候申花让我回家了，我小毛是上海曾经最好的球员。毛剑卿情绪无法控制，毛剑卿本人也做了很大的牺牲。毛剑卿从第一天开始，就回复对方：“假如我无法回到申花，”吴总在谈到毛剑卿的具体转会细节时表示：“小毛能够回来，小毛想回来，想为申花和上海足球做贡献，他的回家不容易，”发布会现场有媒体追问在毛剑卿加盟申花前有权健甚至出价上亿来截胡的小插曲发生，|北京时间12月1日，申花官方宣布毛剑卿回归。7年2484天，毛剑卿重新回归申花。我终于回家了！我现在终于可以回家了！只要申花来找我，权健主帅卡纳瓦罗曾指名要引进毛剑卿，而权健也向永昌提交了高达1.毛剑卿比郜林出色，是中国第一边锋，可见那个时候卡纳瓦罗就已经看上了毛剑卿。毛剑卿曾经代表国青队参加了亚青赛、U17世青赛和土伦杯赛。毛剑卿在第76分钟打进梅西式进球。面对后来效力于切尔西的后卫阿莱士和如今马竞的费利佩的夹防，毛剑卿一个轻巧的挑球过人戏耍了阿莱士，将球冷静的射入如今瓦伦西亚门神迭戈阿尔维斯把守的球门。而毛剑卿用这粒集技术、速度、力量、意识于一身的进球，中国球员在面对巴西时也有以一敌三的实力。毛剑卿是中国足坛少有的天赋型选手，|0
刘恺威和王鸥深夜对剧本后，不过杨幂还是出来力挺自己的老公。杨幂的心情似乎不太好啊，却显得心情不错，|王鸥和刘恺威的事情过去了有段时间，今天王鸥却又上了热搜，小编赶紧翻了下王鸥微博。王鸥和何老师的合影。何老师一脸的勉强甚至是不情愿。只有和谢娜的集体合影还略有表情。从这张和王鸥的单独合照，看得出来何老师目光紧紧的盯住镜头，作为王鸥轻靠肩膀的姿势，何老师也是没有丝毫的配合的意思。|0
腾讯娱乐讯据香港媒体《东网》12月15日报道，日本女星藤原纪香相隔16年再度接拍港产片《一夜再成名》，(来自:腾讯娱乐)45岁的藤原纪香时隔16年再度接拍港片。(来自:腾讯娱乐)藤原纪香风韵犹在(来自:腾讯娱乐)藤原纪香现身活动。|下个月会在香港举办婚礼，早前郭天王在接受采访的时候，|0
关注这一年NBA的人都知道，这一年的MVP很难选，一方面威少拿到了历史级别的三双，而哈登在数据上也不虚且带队成绩更加优秀。哈登和威少应该同时获得MVP！哈登被问道MVP问题时，|今天进行的季后赛雷霆与火箭队的比赛进行的非常激烈，火箭最终在主场拿下了比赛，这是实力的体现，尽管威少带着不甘，本场比赛威少和贝弗利也发生了冲突，骄傲的眼神完全就是瞧不起贝弗利的神态：你算哪根葱，确实威少是带着骄傲打球的，贝弗利的天赋和技术完全没法跟威少相提并论，但是最终贝弗利的球队战胜了威少的球队，这份骄傲属于贝弗利，他们两个人的对抗完全不是实力相当球星之间的对抗，|0
一线城市以及天津、合肥、郑州等二十二个城市集中出台了房地产市场调控政策，从限贷、限购、土地供应、市场监管等方面进行调节，尽管内容及力度差异明显，但是密集出台的调控政策正在改变市场各方对于未来楼市走向的预期。楼市调控影响渐显！限购两周54城网签环比降三成据某中介机构研究中心统计数据显示，全国54个主要城市合计签约商品房住宅130944套，而9月同期签约为137483套。但最近两周网签数量环比明显下滑。54城签约数为116892套，而此前两周的签约数为177206套，尽管这些数据尚不能完全反映当下楼市的真实数据。但从10月份成交结构来看，新一轮楼市调控后一二线城市成交量下滑从城市影响看：一线城市北京、上海的成交量环比上月同期分别下调了42%与16%。10月1日至15日，与去年10月上半月同期相比则下降42%。北京二手房市场也是出现大幅下滑。另外苏州、济南、长沙等城市的成交量也出现了环比下调。据长沙市住房和城乡建设信息中心发布的最新数据显示，价格方面：此前一路上涨的现象正在遏止据某中介机构数据显示，北京、深圳、合肥、苏州、南京等地前期出现的价格明显虚高的二手房房源，10月份以来北京市场仅有7个项目入市销售，|一线城市以及天津、合肥、郑州等二十二个城市集中出台了房地产市场调控政策，从限贷、限购、土地供应、市场监管等方面进行调节，尽管内容及力度差异明显，但是密集出台的调控政策正在改变市场各方对于未来楼市走向的预期。楼市调控影响渐显！限购两周54城网签环比降三成据某中介机构研究中心统计数据显示，全国54个主要城市合计签约商品房住宅130944套，而9月同期签约为137483套。但最近两周网签数量环比明显下滑。54城签约数为116892套，而此前两周的签约数为177206套，尽管这些数据尚不能完全反映当下楼市的真实数据。但从10月份成交结构来看，新一轮楼市调控后一二线城市成交量下滑从城市影响看：一线城市北京、上海的成交量环比上月同期分别下调了42%与16%。10月1日至15日，与去年10月上半月同期相比则下降42%。北京二手房市场也是出现大幅下滑。另外苏州、济南、长沙等城市的成交量也出现了环比下调。据长沙市住房和城乡建设信息中心发布的最新数据显示，价格方面：此前一路上涨的现象正在遏止据某中介机构数据显示，北京、深圳、合肥、苏州、南京等地前期出现的价格明显虚高的二手房房源，10月份以来北京市场仅有7个项目入市销售，|1
这个消息想必已经有不少人知道了：皖北城际铁路网规划环境影响报告书日前正式获环保部批复。力争皖北城际铁路网规划早日通过国家审批，皖北城际铁路网怎么建规划范围包括皖北地区的淮北、亳州、宿州、蚌埠、阜阳、淮南6市，以及与皖北地区毗邻的合肥、滁州、六安3市。皖北地区新建规模约为1000公里。不代表实际走向）主骨架：一纵：淮北—宿州—蚌埠—合肥铁路一横：阜南—霍邱—寿县—淮南—蚌埠—五河—淮安沿淮铁路两贯通：淮北—宿州—阜阳铁路、亳州—蚌埠—滁州—南京铁路西向外延线阜阳—驻马店铁路和相关联络线工程3条铁路与阜阳有关驻马店—阜阳—蚌埠城际铁路全长345km，皖北新建里程58km，不代表实际走向）沿淮城际铁路具体路线为阜南—霍邱—寿县—淮南—蚌埠—五河—淮安，|记者从中国铁路总公司获悉，近日中国铁路总公司组织召开新建成都至西宁铁路西宁至黄胜关段可研评审会。成都至西宁的铁路将有望于今年开建。成都至西宁的铁路建成后，从成都到西宁将不再绕经宝鸡等地，西宁(经合作)至成都铁路路线北起青海省省会西宁市，接入在建成九铁路黄胜关站;与成九铁路共线引入成都枢纽。|0
格林在接受采访时表示，哈登贴着对方手臂试图造犯规的上篮是“不自然的动作”，这显然是追梦对哈登“碰瓷”的一种批评。这更像是格林在转移视线。格林连续两场比赛上腿，如果说哈登是利用规则制造犯规的话，那么格林屡屡上腿，《今日美国》按捺不住嘲讽格林，2016年4月26日（受害者，亚当斯）2016年5月24日（受害者，亚当斯）2016年5月28日（受害者，哈登）2016年12月5日（受害者，|昨天勇士对阵太阳队，在第三节格林腿踢小菜鸟克里斯，再次引发各媒体和球迷的热议，球迷讥讽格林再演“无影腿”，骂格林没有职业道德，格林还腿劈哈登的脸，遭到媒体批评和裁判判罚，可是格林事后为自己辩解，美国著名媒体《今日美国》拿出一份格林踢人的数据，仅仅2016年4月以来格林就有过8次踢人的事情发生，由此嘲讽格林具有李小龙的丰采，看来格林在全美都出名了。下面是格林8次踢人的记录：1、2016年4月26日（受害者，无）格林上腿“无影腿”朝莫蒂埃尤纳斯踢去，才使格林的“无影腿”从莫蒂埃尤纳斯头上飞过，2、2016年5月20日（受害者，亚当斯）上赛季西决比赛中，格林在禁区进攻时，亚当斯老老实实举起胳膊上前防守，格林的膝盖顶中了亚当斯的要害部位，3、2016年5月24日（受害者，亚当斯）还是上赛季西决比赛中年，格林气急败坏地飞腿踢中亚当斯下档部，格林这两次踢人事件引起球迷的激烈反应，|1
初入职场or社会，手握10万元左右的购车预算，正想购入人生中的第一台代步小车……那么下面这款车型你可得小心留意，具备不俗的合资品质和产品性价比。你就会找到未来很长一段时间与你风雨同行的“小伙伴”。相比老款圆润可爱的造型设计，新款本田飞度的整体造型显得更加犀利。车辆沿袭了本田家族的最新设计风格，凌厉的车身线条配合倾斜度较大的前脸，车辆的内饰依然是我们非常熟悉的本田风格，多线条的分割让整体内饰具备了不错的层次感，车辆全系标配前大灯高度调节、四门电动车窗+防夹手功能、电动后视镜、后雨刮以及ABS+EBD等功能。车辆增加了电动天窗、车身稳定系统、上坡辅助、真皮多功能方向盘、多媒体大屏系统、倒车影像+泊车雷达以及后视镜电动收折等功能。|大名鼎鼎Stinger（毒刺），熟悉军事的朋友一定对它不会陌生，它是由美国研制的便携式防空导弹，在本届底特律车展上起亚推出了Stinger车型，这款与现代GenesisG80同平台打造的车型定位于高端运动轿跑，起亚Stinger看上去有些起亚GT概念车的影子。该款车型采用家族式进气格栅，该前进气格栅两侧则为造型极具个性的前大灯组，发动机舱盖和前翼子板处采用了很多通风孔，起亚Stinger车型采用了掀背式设计，stinger采用了起亚最新的设计风格，|0
冬季警惕呼吸道疾病受访专家/东莞市人民医院呼吸内科副主任医师文红秋冬交替之际，近期天气格外的“不安分”，东莞市人民医院呼吸内科副主任医师文红表示，天气冷热交替，大家尚未适应天气的转换，加之天气寒冷是一些致病细菌的活跃期，极易引发呼吸道疾病。最近感冒、扁桃体炎、支气管炎发病率明显上升，且疾病好发人群不仅集中于免疫力较差的老年人和儿童，身体健康的青壮年也因疲劳、熬夜等因素导致抵抗力下降而中招，因此近期要着重于呼吸道的防护。常见呼吸道疾病有三种一般来说，有三种呼吸道疾病在秋冬转换之际比较常见和容易流行。一、感冒。感冒一般分为两种，一种是普通感冒，也叫伤风；另一种是流行性感冒，后者主要表现为高热、全身乏力、肌肉酸痛、没精神等症状。近期是感冒发病率较高的节点，因此预防感冒要注意加强居室内空气流通，细菌、病毒等病原微生物容易侵袭呼吸道，专家提醒老年肺炎患者常常没有明显的咳嗽、胸痛等症状，三、某些慢性呼吸道疾病的发作或加剧，本身患有慢性呼吸道疾病的人群进入冬后更应该注意呼吸道的变化，预防感冒以防止哮喘发作。四招增强呼吸道抵抗力保持充足的睡眠能够提高身体免疫力，专家指出每日睡眠不足的人易感冒、发烧，医生提醒感冒后不要盲目使用抗菌药物“感冒后咳嗽大多可以自愈，包括病毒性感冒、支原体感染、过敏性鼻炎在内的60%左右的感冒都无需使用抗生素。|省会石家庄气温大跳水，昨天（10月31日）的最低气温已经降到了0℃。伴随着气温的大幅下降，身边不少人都患上感冒、咳嗽等呼吸系统疾病。看到不少陪同孩子来看病的父母。门诊部冀主任介绍，随着天气的转凉，流感流行强度将呈现缓慢上升趋势，虽然近几日天气骤冷，流感等呼吸道疾病的高峰期是在十一月底以及十二月初，在石家庄市第三医院呼吸内科副主任孙磊介绍：“就是一般在9月底10月初左右病人会有一个明显的增多，随着天气温度的越来越低，”孙主任介绍说，流感是由流行病毒引起的急性呼吸道传染病，天气转冷是季节性流感的高发期。孙主任：“呼吸道的疾病大多是呼吸道病菌的感染，冬天就像病毒和细菌平常也会在空气中悬浮这些病菌，空气中也会有很多的病菌，更多的病菌会悬浮在空气中，”流感病人的增多与雾霾也有一定的关系。孙主任：“当遇上特殊天气比如说雾霾天，有这个离子更多的悬浮在空气中，|0
